transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,gender,job_title,wealth_segment,deceased_indicator,owns_car,tenure,Age,postcode,job_title_transaction_count,postcode_transaction_count,age_transaction_count,tenure_transaction_count,recency,frequency,total_monetary_value
13663,16,2570,2017-08-29,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1993-07-15,Male,Professor,Mass Customer,N,Yes,18.0,40.0,4812.0,5.928571428571429,6.75,5.849162011173185,5.48,93,8,8168.89
13664,19,3085,2017-08-02,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,Male,Accountant IV,Affluent Customer,N,No,5.0,39.0,3910.0,6.1,6.6,5.946524064171123,5.62051282051282,25,5,4858.75
13665,4,230,2017-03-07,False,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17,Female,Internal Auditor,High Net Worth,N,No,11.0,0.0,2075.0,5.75,7.142857142857143,5.730803177405119,5.649484536082475,36,11,11755.6
13666,7,2529,2017-09-23,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1997-05-10,Male,Quality Engineer,High Net Worth,N,Yes,10.0,0.0,3023.0,6.178571428571429,5.833333333333333,5.730803177405119,5.564971751412429,98,7,9000.92
13667,4,1158,2017-12-14,False,Cancelled,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-09-28,Male,Senior Quality Engineer,Mass Customer,N,Yes,19.0,32.0,3038.0,5.958333333333333,7.0,5.580246913580247,5.978571428571429,2,7,9091.98
13668,38,706,2017-09-07,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1993-07-20,Male,Media Manager IV,High Net Worth,N,Yes,5.0,28.0,3480.0,4.666666666666667,6.0,6.043478260869565,5.62051282051282,30,6,10040.5
13669,12,777,2017-12-03,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25,Male,Paralegal,High Net Worth,N,No,4.0,24.0,2145.0,5.518518518518518,4.62962962962963,5.320754716981132,5.529761904761905,27,6,5113.99
13670,73,2165,2017-12-30,False,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31,U,Civil Engineer,Affluent Customer,N,No,0.0,0.0,3030.0,5.722222222222222,5.090909090909091,5.730803177405119,5.716818,0,10,9072.94
13673,66,2301,2017-08-11,False,Cancelled,Giant Bicycles,Road,low,small,590.26,525.33,2010-08-20,Male,Senior Cost Accountant,Mass Customer,N,Yes,19.0,0.0,4101.0,5.0,7.0,5.730803177405119,5.978571428571429,5,7,10628.94
13674,40,553,2017-11-18,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2008-03-19,Female,Senior Sales Associate,Affluent Customer,N,Yes,7.0,38.0,2166.0,6.666666666666667,6.411764705882353,5.722222222222222,5.862068965517241,19,6,6913.18
13675,68,1770,2017-01-22,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1992-10-02,Female,Junior Executive,Mass Customer,N,Yes,7.0,22.0,2155.0,5.774193548387097,5.230769230769231,6.186046511627907,5.862068965517241,13,7,8228.41
13676,23,637,2017-12-02,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16,Female,Health Coach I,High Net Worth,N,No,13.0,41.0,2759.0,9.0,6.285714285714286,5.782608695652174,5.624277456647399,7,13,13899.73
13677,80,2851,2017-11-06,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1991-07-10,Male,Programmer IV,Affluent Customer,N,Yes,16.0,42.0,2770.0,4.4,6.083333333333333,5.783505154639175,5.675531914893617,9,8,8746.779999999999
13678,12,2191,2017-09-03,False,Cancelled,WeareA2B,Standard,medium,medium,1231.15,161.6,1994-09-09,Male,Payment Adjustment Coordinator,Mass Customer,N,Yes,4.0,41.0,3040.0,5.428571428571429,6.5,5.782608695652174,5.529761904761905,12,5,7172.56
13679,24,2788,2017-02-03,True,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07,Female,Social Worker,Affluent Customer,N,No,4.0,0.0,3150.0,5.947368421052632,8.5,5.730803177405119,5.529761904761905,44,11,17258.940000000002
13680,21,1144,2017-09-27,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2016-07-09,Male,Environmental Specialist,High Net Worth,N,Yes,5.0,21.0,2177.0,5.608695652173913,5.4,6.683333333333334,5.62051282051282,17,7,9425.65
13682,25,1136,2017-11-25,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10,Male,Executive Secretary,High Net Worth,N,No,7.0,40.0,2147.0,5.777777777777778,6.235294117647059,5.849162011173185,5.862068965517241,35,6,5600.86
13683,60,3113,2017-09-12,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2005-10-22,Female,Teacher,Mass Customer,N,Yes,18.0,0.0,2194.0,5.518518518518518,6.666666666666667,5.730803177405119,5.48,109,8,10192.61
13684,84,3188,2017-09-05,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18,Male,Actuary,Mass Customer,N,No,1.0,18.0,3085.0,6.24,6.0,5.576923076923077,5.879194630872483,116,5,3932.31
13685,72,2732,2017-09-26,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,Female,Help Desk Operator,Mass Customer,N,No,7.0,0.0,3067.0,6.576923076923077,10.0,5.730803177405119,5.862068965517241,16,10,6703.58
13686,41,1021,2017-10-27,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07,Male,Mechanical Systems Engineer,High Net Worth,N,No,7.0,40.0,2761.0,5.470588235294118,6.416666666666667,5.849162011173185,5.862068965517241,28,8,9624.45
13687,53,184,2017-09-13,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1991-08-05,Male,Marketing Manager,High Net Worth,N,Yes,7.0,0.0,2880.0,5.782608695652174,5.176470588235294,5.730803177405119,5.862068965517241,32,3,3734.88
13688,69,2914,2017-03-20,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2006-05-22,Female,Health Coach IV,Affluent Customer,N,Yes,11.0,35.0,2763.0,7.111111111111111,6.578947368421052,5.583333333333333,5.649484536082475,12,12,13824.53
13690,30,2279,2017-05-31,True,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10,Male,Human Resources Assistant II,Mass Customer,N,No,3.0,38.0,2066.0,6.5,6.333333333333333,5.722222222222222,5.767605633802817,35,8,7565.7
13691,77,3167,2017-10-05,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10,Male,Web Designer IV,Mass Customer,N,No,5.0,22.0,3155.0,5.1,4.0,6.186046511627907,5.62051282051282,73,4,5079.55
13692,67,426,2017-09-29,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,Female,Nuclear Power Engineer,Affluent Customer,N,No,8.0,0.0,3040.0,6.40625,6.5,5.730803177405119,5.608695652173913,59,9,10506.86
13693,83,1227,2017-05-01,True,Approved,Solex,Touring,medium,large,2083.94,675.03,1993-04-20,Female,Software Engineer I,Affluent Customer,N,Yes,12.0,28.0,2285.0,5.833333333333333,6.5,6.043478260869565,5.955056179775281,61,12,9340.67
13694,49,2027,2017-12-04,True,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20,Male,VP Product Management,High Net Worth,N,No,10.0,0.0,2065.0,5.766666666666667,5.85,5.730803177405119,5.564971751412429,14,7,6353.8099999999995
13696,26,386,2017-05-21,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26,Female,Senior Quality Engineer,Mass Customer,N,No,5.0,27.0,2749.0,5.958333333333333,6.0,5.634146341463414,5.62051282051282,66,5,5445.4400000000005
13697,43,3218,2017-05-28,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,1991-01-21,Female,Information Systems Manager,Mass Customer,N,Yes,22.0,41.0,4503.0,5.806451612903226,5.933333333333334,5.782608695652174,5.3125,216,5,4886.1
13698,0,2867,2017-01-30,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,Male,Sales Associate,High Net Worth,N,No,12.0,0.0,2770.0,5.586206896551724,6.083333333333333,5.730803177405119,5.955056179775281,95,5,2866.46
13699,33,782,2017-12-05,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11,Female,Geological Engineer,Mass Customer,N,No,17.0,41.0,4019.0,5.375,4.25,5.782608695652174,5.933734939759036,25,6,10216.48
13700,77,832,2017-01-25,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10,Male,Research Assistant IV,Mass Customer,N,No,14.0,40.0,4114.0,7.6,9.0,5.849162011173185,5.5683060109289615,17,12,13562.13
13701,100,1306,2017-06-30,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,Male,Occupational Therapist,Affluent Customer,N,Yes,13.0,0.0,4208.0,5.764705882352941,5.5,5.730803177405119,5.624277456647399,12,6,7121.24
13702,35,420,2017-05-10,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,Male,Help Desk Operator,High Net Worth,N,No,7.0,0.0,3183.0,6.576923076923077,6.0,5.730803177405119,5.862068965517241,59,10,11080.54
13703,74,158,2017-10-26,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22,Male,Internal Auditor,Affluent Customer,N,No,5.0,33.0,2263.0,5.75,6.666666666666667,5.75,5.62051282051282,65,6,7221.05
13704,55,2375,2017-08-01,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,Female,Sales Representative,Affluent Customer,N,No,8.0,30.0,3172.0,5.703703703703703,7.0,5.651515151515151,5.608695652173913,43,7,9972.86
13705,29,2366,2017-12-11,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1999-07-20,Female,Web Designer I,Mass Customer,N,Yes,15.0,42.0,2300.0,4.333333333333333,4.857142857142857,5.783505154639175,5.9869281045751634,19,5,5543.95
13707,13,2698,2017-01-31,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16,Female,Administrative Officer,High Net Worth,N,No,20.0,43.0,2166.0,5.9393939393939394,6.411764705882353,5.610687022900764,5.659090909090909,12,7,9054.05
13708,69,2267,2017-01-16,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02,Female,Business Systems Development Analyst,Affluent Customer,N,No,14.0,0.0,4171.0,5.525,6.8,5.730803177405119,5.5683060109289615,99,5,5466.639999999999
13709,67,2631,2017-03-01,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2016-12-06,Male,Software Engineer I,Mass Customer,N,Yes,2.0,22.0,2759.0,5.833333333333333,6.285714285714286,6.186046511627907,5.661538461538462,27,3,3539.6800000000003
13710,59,2749,2017-11-26,False,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20,Male,Sales Representative,Mass Customer,N,No,5.0,38.0,2196.0,5.703703703703703,5.5,5.722222222222222,5.62051282051282,34,1,1061.56
13711,10,3438,2017-05-17,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1994-08-10,Male,Project Manager,Mass Customer,N,No,2.0,21.0,2830.0,5.416666666666667,5.727272727272728,6.683333333333334,5.661538461538462,174,5,5208.01
13712,0,678,2017-09-27,False,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26,Female,Accounting Assistant II,High Net Worth,N,No,2.0,22.0,4352.0,5.444444444444445,5.6,6.186046511627907,5.661538461538462,94,4,3152.34
13714,100,1183,2017-01-15,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2014-10-10,Male,Media Manager II,Affluent Customer,N,No,6.0,0.0,3039.0,5.666666666666667,8.5,5.730803177405119,5.882716049382716,153,5,7060.07
13715,85,1223,2017-04-08,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1999-07-26,Female,Senior Sales Associate,Mass Customer,N,Yes,16.0,0.0,2480.0,6.666666666666667,5.75,5.730803177405119,5.675531914893617,34,8,4991.75
13716,75,1592,2017-06-21,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2013-09-16,Male,Software Test Engineer III,Mass Customer,N,Yes,14.0,31.0,2077.0,5.416666666666667,6.25,5.479591836734694,5.5683060109289615,100,4,5703.379999999999
13717,80,3271,2017-07-14,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2015-04-11,Female,Chief Design Engineer,High Net Worth,N,Yes,16.0,31.0,2226.0,6.782608695652174,6.571428571428571,5.479591836734694,5.675531914893617,90,5,4571.639999999999
13718,3,2537,2017-09-06,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-09,Female,Senior Quality Engineer,Affluent Customer,N,Yes,12.0,28.0,2046.0,5.958333333333333,7.5,6.043478260869565,5.955056179775281,22,11,11743.039999999999
13719,34,1281,2017-07-23,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2006-02-02,Male,Administrative Assistant III,Affluent Customer,N,Yes,16.0,0.0,4213.0,4.888888888888889,5.666666666666667,5.730803177405119,5.675531914893617,87,3,3403.18
13721,96,2406,2017-10-11,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29,Male,Executive Secretary,Affluent Customer,N,Yes,9.0,44.0,4879.0,5.777777777777778,5.5,5.544642857142857,5.718390804597701,80,4,4117.37
13722,45,3450,2017-09-23,False,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12,Female,Safety Technician III,Mass Customer,N,No,6.0,24.0,4207.0,5.875,6.0,5.320754716981132,5.882716049382716,98,6,7360.77
13723,11,2943,2017-11-08,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05,Male,VP Sales,High Net Worth,N,No,17.0,38.0,4157.0,5.103448275862069,6.0,5.722222222222222,5.933734939759036,52,7,7308.48
13724,95,1514,2017-02-11,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10,Male,Professor,Mass Customer,N,No,14.0,0.0,2212.0,5.928571428571429,7.25,5.730803177405119,5.5683060109289615,67,7,7863.42
13725,75,2298,2017-09-02,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2014-10-10,Male,Environmental Tech,Mass Customer,N,Yes,5.0,20.0,3977.0,5.85,5.818181818181818,5.633333333333334,5.62051282051282,45,6,6997.85
13726,93,2616,2017-10-03,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1999-12-04,Female,Nurse,High Net Worth,N,Yes,13.0,0.0,2162.0,6.1923076923076925,9.0,5.730803177405119,5.624277456647399,42,11,13134.119999999999
13727,19,3145,2017-07-19,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2016-07-09,Male,Paralegal,High Net Worth,N,Yes,7.0,39.0,2010.0,5.518518518518518,4.75,5.946524064171123,5.862068965517241,68,7,8500.63
13728,9,1446,2017-02-08,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07,Male,Engineer I,Mass Customer,N,No,17.0,30.0,3690.0,6.111111111111111,6.0,5.651515151515151,5.933734939759036,10,7,9653.68
13729,67,2307,2017-09-09,False,Approved,Solex,Standard,medium,large,1071.23,380.74,1991-08-05,Female,Desktop Support Technician,High Net Worth,N,Yes,13.0,39.0,4568.0,5.580645161290323,11.0,5.946524064171123,5.624277456647399,81,11,10123.71
13730,2,414,2017-10-16,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05,Male,Social Worker,High Net Worth,N,No,10.0,41.0,2570.0,5.947368421052632,4.75,5.782608695652174,5.564971751412429,47,6,4770.45
13731,21,1104,2017-06-18,True,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05,Female,Programmer III,Mass Customer,N,No,8.0,0.0,2565.0,5.714285714285714,6.0,5.730803177405119,5.608695652173913,11,7,6458.3
13732,84,2126,2017-02-02,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2015-08-02,Male,Product Engineer,Mass Customer,N,Yes,17.0,0.0,2810.0,5.333333333333333,4.5,5.730803177405119,5.933734939759036,25,4,2963.04
13733,19,2479,2017-12-28,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,Female,Community Outreach Specialist,Mass Customer,N,No,5.0,21.0,3195.0,5.428571428571429,5.875,6.683333333333334,5.62051282051282,2,7,3335.31
13734,72,890,2017-07-18,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2000-05-22,Female,Dental Hygienist,Mass Customer,N,Yes,15.0,43.0,2026.0,5.483870967741935,5.777777777777778,5.610687022900764,5.9869281045751634,165,4,4485.6
13735,15,3350,2017-02-28,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2013-03-12,Male,Analog Circuit Design manager,Affluent Customer,N,No,6.0,42.0,2200.0,5.666666666666667,5.153846153846154,5.783505154639175,5.882716049382716,38,6,9352.56
13736,50,2519,2017-05-11,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2015-10-18,Male,Senior Developer,Mass Customer,N,Yes,5.0,38.0,4825.0,5.117647058823529,7.0,5.722222222222222,5.62051282051282,108,4,2487.22
13737,14,893,2017-04-23,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05,Male,Geologist I,Mass Customer,N,No,16.0,34.0,2148.0,6.7,5.421052631578948,5.548387096774194,5.675531914893617,75,7,9202.85
13738,79,2693,2017-09-19,False,Approved,Solex,Touring,medium,large,2083.94,675.03,1999-07-26,Male,Research Assistant III,High Net Worth,N,Yes,16.0,0.0,4078.0,4.5,6.0,5.730803177405119,5.675531914893617,1,6,5128.639999999999
13740,16,1891,2017-08-17,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1997-05-10,Male,Marketing Manager,Mass Customer,N,Yes,19.0,27.0,2127.0,5.782608695652174,5.2,5.634146341463414,5.978571428571429,81,7,9203.4
13741,12,3145,2017-07-29,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2015-08-02,Male,Paralegal,High Net Worth,N,Yes,7.0,39.0,2010.0,5.518518518518518,4.75,5.946524064171123,5.862068965517241,68,7,8500.63
13742,61,2530,2017-06-12,False,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1993-06-23,Female,Business Systems Development Analyst,Mass Customer,N,Yes,18.0,0.0,2567.0,5.525,5.421052631578948,5.730803177405119,5.48,9,7,5560.28
13743,83,3202,2017-08-23,True,Approved,Solex,Touring,medium,large,2083.94,675.03,1999-07-26,Male,Office Assistant IV,Mass Customer,N,Yes,2.0,23.0,2071.0,6.666666666666667,8.0,5.538461538461538,5.661538461538462,11,8,9341.0
13744,48,2860,2017-12-01,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,Female,Physical Therapy Assistant,Mass Customer,N,No,1.0,22.0,2564.0,6.041666666666667,6.0,6.186046511627907,5.879194630872483,8,10,14673.35
13745,52,657,2017-06-12,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25,Male,Safety Technician II,Affluent Customer,N,No,10.0,24.0,4800.0,6.307692307692308,4.5,5.320754716981132,5.564971751412429,76,6,6640.48
13746,41,1634,2017-06-15,False,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10,Female,Director of Sales,Affluent Customer,N,No,12.0,0.0,2138.0,5.6923076923076925,5.285714285714286,5.730803177405119,5.955056179775281,29,4,3683.93
13747,68,416,2017-04-07,True,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1992-10-02,Female,Software Consultant,Mass Customer,N,Yes,1.0,20.0,4552.0,5.789473684210527,5.0,5.633333333333334,5.879194630872483,88,5,4670.05
13748,9,2576,2017-10-13,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07,Female,Associate Professor,Mass Customer,N,No,13.0,0.0,2548.0,5.514285714285714,6.0,5.730803177405119,5.624277456647399,78,7,8271.03
13750,21,873,2017-11-29,True,Approved,Solex,Standard,medium,large,1071.23,380.74,1991-08-05,Male,Occupational Therapist,Affluent Customer,N,Yes,20.0,0.0,2287.0,5.764705882352941,6.1,5.730803177405119,5.659090909090909,31,5,4426.2
13751,43,2344,2017-03-11,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,2006-10-01,Male,Nurse,Mass Customer,N,Yes,7.0,24.0,2155.0,6.1923076923076925,5.230769230769231,5.320754716981132,5.862068965517241,47,6,6947.3
13752,48,1353,2017-04-19,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1997-10-04,Female,Clinical Specialist,Mass Customer,N,Yes,11.0,37.0,3500.0,6.448275862068965,5.5,5.545454545454546,5.649484536082475,14,9,7872.24
13753,38,1237,2017-12-02,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15,Female,Research Nurse,High Net Worth,N,No,16.0,0.0,3677.0,6.258064516129032,8.166666666666666,5.730803177405119,5.675531914893617,23,11,14112.4
13754,31,1913,2017-10-31,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2002-03-22,Female,Dental Hygienist,Mass Customer,N,Yes,17.0,44.0,2299.0,5.483870967741935,7.5,5.544642857142857,5.933734939759036,42,13,8621.87
13755,95,1010,2017-08-26,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10,Male,Nurse,Affluent Customer,N,No,17.0,0.0,2340.0,6.1923076923076925,6.25,5.730803177405119,5.933734939759036,126,4,2816.75
13756,67,607,2017-01-05,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,Female,Dental Hygienist,Mass Customer,N,No,15.0,41.0,2041.0,5.483870967741935,6.333333333333333,5.782608695652174,5.9869281045751634,58,10,12940.99
13757,96,1166,2017-03-24,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10,Female,Quality Control Specialist,Affluent Customer,N,No,8.0,0.0,2576.0,5.75,6.5,5.730803177405119,5.608695652173913,14,6,7638.8
